UPM,VIV_SEL,HOGAR,P4_1_1,P4_1_2,P4_1_3,P4_1_4,P4_1_5,P4_1_6,P4_2_1,P4_2_2,P4_2_3,P4_3,P4_3A,P4_4,P4_5,P4_6_1,P4_6_2,P4_6_3,P4_6_4,P4_6_5,P4_6_6,P4_6A,P4_7_1,P4_7_2,P4_7_3,P4_7_4,P4_7A,P4_8,P4_8A,P5_1,P5_2_1,P5_2_2,P5_3_1,P5_3_2,P5_4,P5_4A,P5_5,P5_6_1,P5_6_2,P5_6_3,P5_6_4,P5_6_5,P5_7_1,P5_8_1,P5_9_1,P5_10_1,P5_7_2,P5_8_2,P5_9_2,P5_10_2,P5_7_3,P5_8_3,P5_9_3,P5_10_3,P5_7_4,P5_8_4,P5_9_4,P5_10_4,P5_7_5,P5_8_5,P5_9_5,P5_10_5,P5_7_6,P5_8_6,P5_9_6,P5_7_7,P5_8_7,P5_9_7,P5_7_8,P5_8_8,P5_9_8,P5_11_1,P5_11_2,P5_11_3,FAC_HOG,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO
3006920,04,01,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,23209,02742,262,U,2,2
3006920,01,01,1,1,1,1,1,1,2,1,1,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,1,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,450,,,2,,,2,,,2,,,1,3,1,23209,02742,262,U,2,2
3007362,01,01,2,2,2,1,1,2,2,1,2,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,567,,,2,,,,2,,,2,,,2,,,1,1,3,25509,02743,262,U,2,2
3007362,02,01,2,2,2,1,1,2,2,2,2,3,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,25509,02743,262,U,2,2
3007362,05,01,2,1,2,1,1,2,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,9999,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,25509,02743,262,U,2,2
2660455,08,01,1,2,2,1,1,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,469,02399,222,R,4,1
2660455,09,01,2,1,2,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,205,,2,,,2,,,3,2,3,469,02399,222,R,4,1
2660455,10,01,2,2,2,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,469,02399,222,R,4,1
2603224,05,01,1,1,1,2,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,220,02355,224,U,1,1
2603224,03,01,2,2,2,1,1,2,2,2,1,,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,220,02355,224,U,1,1
2603224,01,01,2,1,1,1,1,2,1,2,1,,,1,3,2,2,1,2,2,2,,1,2,2,2,,,,2,,,,,2,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,416,,1,3,3,220,02355,224,U,1,1
2603224,04,01,2,1,2,2,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,1,1,2,2,2,,,1,2,1,1,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,250,,1,400,,2,,,3,1,1,220,02355,224,U,1,1
2603337,02,01,2,2,2,1,1,1,1,1,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,500,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,8,841,02356,227,U,1,4
2603337,03,01,2,2,2,1,1,1,2,1,1,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,415,,,2,,,2,,,2,,,1,3,1,841,02356,227,U,1,4
2603337,05,01,1,2,2,1,1,1,1,1,1,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,400,,,2,,,2,,,2,,,2,3,1,841,02356,227,U,1,4
2603337,04,01,1,2,2,1,1,2,1,2,2,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,9999,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,2,1,1,841,02356,227,U,1,4
2603337,01,01,2,2,2,1,1,1,2,2,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,600,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,841,02356,227,U,1,4
2605789,17,01,1,1,1,2,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2678,02388,221,U,2,2
2605789,18,01,1,1,1,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,1,,1,2,2,1,2,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,1,313,,2,,,3,3,1,2678,02388,221,U,2,2
2700029,05,01,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,370,02405,235,U,1,3
2700083,01,01,1,2,2,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,299,02406,235,U,1,3
2700083,02,01,1,2,2,1,1,2,1,1,2,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,600,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,299,02406,235,U,1,3
2700083,03,01,1,1,2,2,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,1,1,2,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,290,,2,,,2,,,3,1,3,299,02406,235,U,1,3
2701286,06,01,2,2,1,1,1,2,2,2,1,,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,480,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,2669,02458,228,U,2,2
2701286,07,01,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2669,02458,228,U,2,2
2602353,03,01,2,1,2,1,1,2,2,1,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,1,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,800,,,2,,,2,,,2,,,1,3,1,2314,02333,226,U,1,3
2601797,03,01,2,2,2,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,200,,2,,,2,,,3,1,3,2592,02322,226,U,1,3
2601797,04,01,1,1,2,1,1,2,2,2,2,3,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,2592,02322,226,U,1,3
2601800,05,01,1,2,1,1,1,2,1,1,1,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,4,POR CASTIGO A LAS MUCHACHAS,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,500,,,2,,,2,,,2,,,1,3,8,2572,02323,226,U,1,3
2601800,04,01,1,2,2,1,1,2,2,2,2,3,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,449,,,2,,,,2,,,2,,,2,,,1,1,3,2572,02323,226,U,1,3
2601800,02,01,1,1,2,1,1,2,2,2,2,4,,1,1,2,2,2,1,2,2,,,,,,,,,2,,,,,1,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,0,1,1,3,3,2572,02323,226,U,1,3
2560447,14,01,2,2,2,1,1,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,766,02293,215,R,4,1
2560447,16,01,2,1,2,2,1,2,2,2,2,6,NO CUENTA CON SERVICIO DE INTERNET,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,440,,2,,,2,,,3,1,3,766,02293,215,R,4,1
2560447,19,01,2,2,2,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,227,,2,,,2,,,3,2,3,766,02293,215,R,4,1
3063363,13,01,2,1,2,2,1,2,2,2,2,1,,1,1,2,2,2,1,2,2,,,,,,,,,1,2,1,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,290,,2,,,1,0,1,1,1,3,1530,02771,258,R,4,2
2900060,03,01,1,2,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,5,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,321,02596,249,U,2,3
2900060,04,01,1,1,2,1,1,2,2,2,2,1,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,1,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,280,,,2,,,2,,,2,,,2,3,1,321,02596,249,U,2,3
2760649,04,01,1,2,2,2,1,2,2,2,2,2,,2,,,,,,,,,,,,,,5,,2,,,,,4,NO TIENE TELEVISIÓN,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1469,02481,232,R,4,1
2760649,05,01,2,2,2,2,1,2,2,2,2,6,NO TIENEN SEÑAL,2,,,,,,,,,,,,,,6,,2,,,,,1,,1,2,2,1,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,1,50,,2,,,3,3,2,1469,02481,232,R,4,1
2760649,07,01,2,2,2,1,1,2,2,2,2,3,,2,,,,,,,,,,,,,,6,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,225,,2,,,2,,,3,1,3,1469,02481,232,R,4,1
2760649,08,01,2,2,2,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,225,,2,,,2,,,3,2,3,1469,02481,232,R,4,1
2760649,09,01,2,2,2,1,1,2,2,2,2,1,,1,1,2,2,2,1,2,2,,,,,,,,,1,2,1,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,238,,2,,,1,250,,2,1,3,1469,02481,232,R,4,1
2760164,08,01,2,2,2,2,2,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468,02472,232,R,4,1
2760660,15,01,1,1,2,1,1,1,1,1,2,,,1,1,2,2,2,1,2,2,,,,,,,,,1,2,1,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,144,,2,,,1,500,,1,1,3,1114,02482,232,R,4,1
2760660,11,01,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,230,,2,,,2,,,3,2,3,1114,02482,232,R,4,1
2760660,12,01,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,215,,2,,,2,,,3,1,3,1114,02482,232,R,4,1
2760242,12,01,2,2,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903,02473,233,R,4,2
2760242,03,01,2,1,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,1,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,210,,2,,,2,,,3,1,3,903,02473,233,R,4,2
2760247,11,01,1,1,2,1,1,2,2,1,2,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,1,1,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,650,,,2,,,,2,,,2,,,2,,,1,1,3,948,02474,233,R,4,2
2760247,12,01,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,209,,2,,,2,,,3,1,3,948,02474,233,R,4,2
2760247,12,02,1,2,2,1,1,2,2,2,2,3,,2,,,,,,,,,,,,,,2,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,206,,2,,,2,,,3,1,3,948,02474,233,R,4,2
2760247,13,01,2,2,2,1,2,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,02474,233,R,4,2
2760247,14,01,1,1,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,948,02474,233,R,4,2
2760247,05,01,1,1,2,1,1,2,2,1,1,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,1,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,450,,1,3,3,948,02474,233,R,4,2
2807048,05,01,1,1,2,1,1,2,2,1,2,,,1,1,2,1,2,2,2,2,,,,,,,,,2,,,,,2,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,350,,1,3,3,2070,02569,243,U,1,4
2807048,04,01,2,2,2,1,1,2,2,1,2,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,550,,,2,,,,2,,,2,,,2,,,2,1,3,2070,02569,243,U,1,4
2807048,03,01,1,2,2,1,1,2,2,1,1,,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,389,,,1,250,,2,,,2,,,1,2,1,2070,02569,243,U,1,4
2807089,01,01,2,2,2,1,1,2,2,2,1,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,1,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,450,,1,3,3,5625,02570,241,U,1,2
2807089,02,01,2,2,2,1,1,2,2,1,2,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,435,,,2,,,,2,,,2,,,2,,,2,2,3,5625,02570,241,U,1,2
2807089,03,01,1,2,2,1,1,2,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,1,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,389,,,2,,,2,,,2,,,1,3,1,5625,02570,241,U,1,2
2800952,01,01,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,260,,2,,,2,,,3,1,3,156,02491,240,U,1,1
2800952,02,01,1,2,2,1,1,2,2,1,1,,,1,1,2,2,1,2,2,2,,,,,,,,,1,2,1,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,350,,,2,,,,2,,,2,,,2,,,2,1,3,156,02491,240,U,1,1
3062438,03,01,2,2,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6314,02766,257,R,4,1
3062438,04,01,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,6,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,230,,2,,,2,,,3,1,3,6314,02766,257,R,4,1
3008311,02,01,1,1,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1516,02747,255,U,3,1
3008311,07,01,2,2,2,1,2,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516,02747,255,U,3,1
3008311,08,01,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1516,02747,255,U,3,1
3008311,09,01,2,2,2,2,2,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516,02747,255,U,3,1
3008311,11,01,1,2,1,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1516,02747,255,U,3,1
2800958,01,01,1,2,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,3,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,193,02494,240,U,1,1
2800958,02,01,1,2,2,1,1,2,2,1,2,,,2,,,,,,,,,,,,,,6,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,230,,2,,,2,,,3,1,3,193,02494,240,U,1,1
2800959,02,01,2,2,2,1,1,2,2,2,1,,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,185,02495,240,U,1,1
2800959,03,01,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,185,02495,240,U,1,1
2800959,01,01,1,1,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,6,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,185,02495,240,U,1,1
2800960,01,01,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,197,02496,240,U,1,1
2800960,02,01,1,1,1,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,197,02496,240,U,1,1
2800960,05,01,2,2,2,1,1,2,2,1,2,,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,197,02496,240,U,1,1
2800960,03,01,1,1,1,2,1,2,2,2,2,3,,2,,,,,,,,,,,,,,1,,2,,,,,3,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,197,02496,240,U,1,1
2800960,04,01,2,2,2,1,1,2,2,2,2,1,,1,1,2,1,2,2,2,2,,,,,,,,,2,,,,,1,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,440,,,2,,,2,,,2,,,1,3,2,197,02496,240,U,1,1
2804834,02,01,2,2,2,1,1,2,2,2,2,4,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,4521,02544,241,U,1,2
2801294,04,01,2,2,2,1,1,1,2,2,1,,,2,,,,,,,,,,,,,,7,VA A CONTRATARLO,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,800,,2,,,2,,,3,1,3,3546,02505,242,U,1,3
2801294,05,01,1,1,2,2,1,2,2,2,2,2,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,208,,2,,,2,,,3,1,3,3546,02505,242,U,1,3
2801301,04,01,1,2,2,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,1,,2,,,,,1,,1,2,2,1,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,1,170,,2,,,3,3,1,3737,02506,242,U,1,3
2801301,03,01,2,2,2,1,1,1,2,1,1,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,389,,,2,,,2,,,2,,,1,3,1,3737,02506,242,U,1,3
2801301,01,01,2,2,2,1,1,2,2,1,2,,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,310,,2,,,2,,,3,1,3,3737,02506,242,U,1,3
2801301,02,01,2,1,1,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,1,2,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,300,,2,,,2,,,3,1,3,3737,02506,242,U,1,3
2801393,05,01,1,2,2,1,1,1,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,1,2,1,2,2,,,1,1,1,1,1,2,2,,,,1,700,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,2,2,1,1860,02507,243,U,1,4
2801393,04,01,2,2,2,1,2,1,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,2,2,2,,,,2,,,,2,,,,2,,,,1,380,,,2,,,2,,,2,,,2,3,2,1860,02507,243,U,1,4
2806640,03,01,2,2,2,1,1,2,2,2,2,2,,1,3,1,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,9999,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,3103,02565,242,U,1,3
3007362,03,01,2,1,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,25509,02743,262,U,2,2
3007432,01,01,2,2,2,1,2,2,2,2,2,3,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,1,,1,1,2,1,2,2,2,,,,2,,,,2,,,,2,,,,1,350,,,2,,,2,,,2,,,1,3,1,5326,02744,263,U,2,3
3000980,03,01,2,2,2,1,1,2,2,2,2,1,,1,1,1,2,2,2,2,2,,,,,,,,,1,2,1,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,389,,,1,210,,2,,,2,,,1,1,1,713,02692,261,U,1,4
3010324,02,01,1,2,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1155,02757,264,U,3,1
3063167,10,01,1,2,2,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,6118,02769,257,R,4,1
3063167,10,02,2,1,2,2,1,2,2,2,2,1,,1,1,2,1,2,2,2,2,,,,,,,,,2,,,,,4,PORQUE TIENEN UNA ANTENA Y NO PAGA EL SERVICIO,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,250,,1,3,3,6118,02769,257,R,4,1
3063167,20,01,1,1,1,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,6118,02769,257,R,4,1
3063167,02,01,1,2,2,1,1,2,2,2,2,1,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,388,,1,3,3,6118,02769,257,R,4,1
3063167,16,01,1,1,1,2,1,2,2,2,2,1,,1,1,2,1,2,2,2,2,,,,,,,,,2,,,,,1,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,9999,,1,3,3,6118,02769,257,R,4,1
3063167,11,01,1,1,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,1,2,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,200,,2,,,2,,,3,1,3,6118,02769,257,R,4,1
3063167,01,01,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,140,,2,,,2,,,3,1,3,6118,02769,257,R,4,1
3063167,08,01,2,1,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,1,2,1,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,200,,2,,,2,,,3,1,3,6118,02769,257,R,4,1
2901443,03,01,1,2,2,1,1,2,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,700,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,2,1,2,203,02648,252,U,3,3
2901443,04,01,1,1,1,2,1,2,2,2,2,4,,2,,,,,,,,,,,,,,6,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,203,02648,252,U,3,3
